127.3983977868678	36.39254257926602
127.39847042397297	36.39254212009279
127.39853449195616	36.39254171505234
127.39859855993865	36.39254130997752
127.39866262792052	36.39254090486833
127.39872669590169	36.39254049972478
127.39879076388219	36.39254009454687
127.39885483186205	36.39253968933459
127.39891889984123	36.39253928408794
127.39898296781973	36.39253887880693
127.39904353457689	36.39253849564234
127.39910410133344	36.39253811244703
127.3983977868678	36.39254257926602
127.39836578109856	36.39254278157549
127.39835604561615	36.392542779475235
127.39834631144669	36.39254265010741
127.39833658113707	36.39254239350584
127.39832685723142	36.392542009737596
127.39831638026648	36.39254145343732
127.39830591689343	36.39254074951266
127.3982954702943	36.392539898177716
127.39828504364601	36.39253889969135
127.39827464011945	36.39253775435725
127.39826426287843	36.3925364625237
127.39825391507878	36.39253502458357
127.39824359986743	36.39253344097416
127.39824117502674	36.39253304678015
127.39822894117574	36.392530929598735
127.39821444240121	36.392528446898176
127.39819987113452	36.39252625913122
127.39818523655266	36.392524367675726
127.39817054787248	36.392522773722916
127.3981558143448	36.392521478276656
127.39814104524882	36.39252048215283
127.39812624988603	36.3925197859788
127.39811143757453	36.39251939019298
127.39810076649131	36.39251929137307
127.39806875984709	36.392519228793226
127.39806875984709	36.392519228793226
127.39806203000205	36.39251921563385
127.39798142681276	36.392519057994775
127.3979008236238	36.392518900301305
127.39782022043515	36.392518742553456
127.39773961724684	36.392518584751215
127.39771864934217	36.39251854369203
